SWV ITM Data Console - ITM Port: 0
C device is ready.
MPU6050 is ready!
Calibration Complete!
Accel Offsets: X = -4145, Y = -917, Z = 14036
Gyro Offsets: X = -466, Y = 163, Z = -193
ax, ay, az, gx, gy, gz
0.3504, -0.1994, -0.0081, -9.8168, 12.6718, -23.0611
0.3589, -0.1867, 0.0037, -5.8473, 10.5115, -22.0382
0.3675, -0.1865, -0.0225, -4.7023, 9.7710, -17.0611
0.3785, -0.1628, -0.0249, -2.2061, 10.7634, -10.0153
0.3839, -0.1894, 0.0085, -3.3664, 8.0687, -10.9237
0.3716, -0.1711, -0.0071, -3.2443, 7.6641, -12.2443
0.3687, -0.2514, 0.0024, 7.7023, 2.4427, -2.9008
0.3594, -0.2036, -0.0264, -5.9084, 3.5496, -11.2519
0.3731, -0.1862, -0.0068, -6.6718, 3.5649, -11.3588
0.3514, -0.1943, -0.0002, -0.8626, 2.2824, -6.8244
0.3509, -0.1984, 0.0063, -4.2366, 1.1756, -6.3511
0.3463, -0.1838, 0.0164, 2.6336, -2.4733, -1.2214
0.3438, -0.2026, -0.0063, 5.0611, -5.9466, 0.9542
0.3345, -0.2045, -0.0137, 2.8931, -5.3817, 2.9160
0.3228, -0.2228, -0.0027, 1.3511, -6.0305, 4.3511
0.3209, -0.2160, 0.0015, 2.3435, -5.8244, 8.8473
0.2986, -0.2277, 0.0247, 0.1450, -5.4733, 0.6489
0.3182, -0.1967, 0.0168, 1.9389, -5.7099, 2.8092
0.3035, -0.2075, 0.0139, 4.0763, -6.2366, 6.7405
0.3023, -0.2214, 0.0146, 0.5954, -3.6718, 6.4580
0.3174, -0.1904, -0.0010, 1.5038, -2.7481, 11.2443
0.3323, -0.0971, 0.0107, 9.7252, -0.2595, 16.9695
0.3482, -0.1953, 0.0193, 6.3817, -3.0458, 14.1298
0.3384, -0.1816, 0.0293, 3.6870, -1.4809, 16.0458
0.3209, -0.1953, 0.0125, 2.3359, -0.6565, 14.3969
0.3021, -0.2018, 0.0264, 3.6870, -0.3359, 14.4351
0.3050, -0.2062, 0.0337, 4.8550, -0.2519, 13.9008
0.3182, -0.2087, 0.0244, 4.0992, -1.0611, 13.6336
0.3358, -0.1899, 0.0027, 6.3511, -1.7328, 14.1374
0.3504, -0.1916, 0.0186, 7.5496, -3.0992, 15.6183
0.3589, -0.1874, 0.0005, 7.3206, -4.6489, 18.4198
0.3538, -0.1865, 0.0142, 8.8397, -6.1908, 20.4046
0.3502, -0.2057, 0.0208, 7.8855, -7.2901, 20.2977
0.3589, -0.2031, 0.0081, 7.5496, -8.3130, 20.2366
0.3675, -0.1933, 0.0208, 7.4885, -9.6718, 19.8397
0.3929, -0.1557, 0.0186, 9.8931, -12.0992, 20.9160
0.4107, -0.1379, 0.0195, 10.4656, -14.1985, 22.1298
0.3939, -0.1403, 0.0229, 11.1221, -14.7557, 24.8855
0.3814, -0.1469, 0.0146, 11.7710, -16.1069, 27.5344
0.3467, -0.1740, 0.0042, 10.3664, -16.3359, 28.7023
0.3250, -0.1887, -0.0029, 12.3130, -16.4122, 27.9160
0.2991, -0.1987, 0.0132, 12.5725, -16.4580, 26.1374
0.2711, -0.2387, 0.0171, 7.6565, -14.5344, 23.6489
0.2625, -0.2197, 0.0229, 6.0534, -13.9313, 18.7023
0.3050, -0.1723, 0.0251, 10.6870, -14.8931, 19.5114
0.3502, -0.1240, 0.0042, 11.4275, -14.6489, 21.2595
0.3965, -0.0786, 0.0183, 13.5344, -14.2672, 26.8092
0.4053, -0.0539, 0.0396, 15.8244, -13.8626, 32.4809
0.3829, -0.0795, 0.0364, 15.8321, -12.2061, 34.7710
0.3419, -0.0898, 0.0493, 13.3893, -9.6107, 34.4427
0.3106, -0.1035, 0.0774, 11.7328, -9.8092, 30.9008
0.2886, -0.1061, 0.0862, 4.4046, -10.2366, 25.9084
0.2672, -0.1462, 0.0884, 8.3282, -10.3511, 32.3817
0.2547, -0.1320, 0.0645, 10.8702, -11.9618, 30.6031
0.2720, -0.1437, 0.0396, 9.0305, -9.3511, 24.7557
0.2908, -0.1262, -0.0320, -3.5191, -7.0229, 13.4046
0.2918, -0.0927, 0.0239, -0.9313, -1.1985, 30.9695
0.2486, -0.1032, 0.0410, 3.7328, -2.4198, 36.2290
0.2300, -0.1337, 0.0552, -0.0534, -0.1374, 36.3206
0.1690, -0.2726, 0.0159, -13.9313, 1.5267, 24.0992
0.2139, -0.1037, 0.0449, -7.6565, 5.0687, 28.5344
0.1995, -0.1352, 0.0471, 1.4275, 1.0076, 30.8626
0.2068, -0.1140, 0.0527, 1.5878, 0.0611, 25.8779
0.2242, -0.0705, 0.0535, 1.0382, -0.4504, 25.0611
0.2425, -0.0678, 0.0537, -11.1985, 1.1374, 21.2214
0.2303, -0.0712, 0.0388, -1.4198, 4.7328, 25.8855
0.1907, -0.0942, 0.0232, -0.2290, 3.0534, 26.2901
0.1807, -0.0993, 0.0347, -12.7023, 6.4733, 19.3893
0.1998, -0.0888, 0.0671, -0.9695, 8.5038, 20.6107
0.1673, -0.0854, 0.0513, 5.0916, 5.2901, 25.0611
0.1700, -0.1030, 0.0479, 1.2824, 6.0916, 24.8092
0.1834, -0.0869, 0.0439, 0.5420, 8.0763, 17.8702
0.1707, -0.1061, 0.0142, -1.7023, 9.2290, 19.3893
0.1934, -0.0795, 0.0833, 1.4046, 7.2824, 9.9084
0.1761, 0.0003, 0.0574, -4.5802, 12.6412, 19.6107
0.1773, -0.0585, 0.0825, -0.0840, 9.0229, 20.5267
0.1619, -0.1137, 0.0435, -0.0763, 7.5496, 20.5038
0.1297, -0.1235, 0.0337, -5.8015, 11.0916, 13.1069
0.1392, -0.1140, 0.0190, -4.8855, 7.9924, 13.0992
0.0972, -0.2477, -0.0051, -11.6260, 6.8473, -5.3053
0.1431, -0.0666, 0.0259, -7.1603, 9.9313, 7.0000
0.1651, -0.0649, 0.0618, 2.6260, 5.8244, 11.0382
0.1744, -0.0693, 0.0488, -1.0687, 4.6870, 11.6031
0.1705, -0.0720, 0.0149, -1.4275, 4.8626, 12.8015
0.1502, -0.1035, 0.0349, -0.5649, 4.9389, 12.1527
0.1446, -0.0685, 0.0474, -0.0840, 2.6794, 14.4504
0.1229, -0.0917, 0.0176, -1.4122, 3.9313, 10.6412
0.1273, -0.0500, 0.0750, -10.0916, 0.2901, 1.7328
0.1370, -0.1105, 0.0479, 3.0153, -1.5115, 6.2672
0.1341, -0.0739, 0.0430, 4.0000, -2.2824, 9.4427
0.1485, -0.0803, 0.0359, 0.3206, -1.8931, 9.3435
0.1400, -0.0891, 0.0322, 0.2748, -2.1221, 10.2366
0.1246, -0.1032, 0.0371, -2.1756, -2.8931, 7.3282
0.1104, -0.1218, 0.0188, -4.6336, -1.9237, 4.4275
0.1033, -0.1071, 0.0295, -4.9847, -1.9924, 1.3206
0.1138, -0.1242, 0.0383, -1.7557, -4.1679, 1.9924
0.1024, -0.1271, 0.0137, -0.6031, -4.6565, 1.6107
0.0982, -0.1308, 0.0308, -1.5954, -2.8702, -1.0000
0.1104, -0.1191, 0.0251, -1.1985, -2.7405, -1.6794
0.1148, -0.1130, 0.0251, 1.7023, -4.9542, 0.5420
0.1036, -0.1142, 0.0347, 2.9618, -5.5725, 0.6260
0.0975, -0.1113, 0.0227, 2.0992, -5.2137, -0.6489
0.0972, -0.1232, 0.0259, 1.2519, -4.9160, -3.2137
0.0692, -0.1381, 0.0271, 0.0687, -5.0458, -5.3130
0.0667, -0.1230, 0.0322, 1.6260, -6.1832, -6.9771
0.0804, -0.0978, 0.0208, 4.7023, -7.9008, -5.5802
0.0955, -0.0878, 0.0120, 5.3206, -9.1221, -5.4122
0.0943, -0.0895, -0.0005, 2.7099, -7.5191, -5.7023
0.0938, -0.0751, 0.0076, 2.2443, -6.1374, -5.0458
0.0928, -0.0786, 0.0017, 5.2672, -6.5954, -2.2977
0.0709, -0.1174, -0.0056, 0.8015, -4.2443, -8.9542
0.0657, -0.1191, -0.0332, -0.6718, -0.2672, -10.7939
0.0750, -0.1135, -0.0198, 1.5038, 1.9313, -14.6336
0.0987, -0.1198, -0.0010, -2.9466, 5.5420, -18.1221
0.1111, -0.1142, 0.0181, -7.3053, 7.8244, -15.1985
0.1033, -0.1325, 0.0466, -10.5038, 6.1603, -4.4809
0.0474, -0.1511, 0.0657, -10.1298, 8.4580, 13.1908
0.0799, -0.1122, 0.0620, -5.4809, 3.6336, -6.4427
0.1158, -0.1125, 0.0750, -3.0687, 4.9924, -17.2214
0.1368, -0.0974, 0.0547, -3.2290, 9.9008, -20.4427
0.1839, -0.0707, 0.0435, 3.4733, 6.9160, -25.6565
0.2244, -0.0536, 0.0378, 11.8931, 5.1679, -23.5878
0.2449, -0.0622, 0.0366, 10.5954, 4.0992, -32.5725
0.2596, -0.0453, 0.0259, 8.6489, 6.9771, -30.9237
0.2510, -0.0617, 0.0581, 14.7634, 9.1756, -21.8168
0.2357, -0.0842, 0.0281, -1.1832, 12.0000, -32.4351
0.2115, -0.1137, 0.0586, -7.9466, 17.8779, -32.8168
0.1758, -0.1423, 0.0806, -8.3588, 15.6565, -38.7328
0.1990, -0.1118, 0.0903, -9.1832, 12.6870, -37.9466
0.2173, -0.1237, 0.0664, -7.7710, 12.0305, -41.4962
0.2244, -0.1122, 0.0481, -1.0992, 10.9847, -41.6641
0.2420, -0.1469, 0.0439, 5.9618, 7.1985, -33.9924
0.2562, -0.1279, 0.0537, -3.0916, 11.8473, -35.8550
0.2491, -0.0991, 0.0596, -6.1221, 13.6107, -35.3282
0.1890, -0.1379, -0.0042, -4.3511, 20.8473, -31.8855
0.2610, -0.1813, 0.0515, -5.0992, 16.5114, -36.0534
0.2637, -0.1428, 0.0251, -13.5573, 21.8244, -32.7328
0.2645, -0.1511, 0.0273, -15.6565, 22.7786, -27.0611
0.2720, -0.1367, 0.0193, -11.9237, 24.8931, -36.2901
0.2930, -0.1445, 0.0137, -12.8321, 28.1527, -33.1450
0.3824, 0.0316, 0.0837, -7.5420, 31.3588, -24.4733
0.3445, -0.1259, 0.0605, -6.3511, 23.9237, -41.0382
0.3196, -0.1113, 0.0974, -16.5344, 25.0153, -27.5496
0.2964, -0.0986, 0.1133, 1.2595, 12.0992, -16.1069
0.2505, -0.1511, 0.1069, 4.1832, 4.2443, -13.4198
0.2296, -0.1818, 0.0720, 1.9847, 1.4427, -10.8626
0.2259, -0.1933, 0.0371, 5.8015, 1.3588, -11.5954
0.2239, -0.1913, -0.0027, 17.6565, 5.5496, -6.6412
0.2425, -0.2338, -0.0432, 5.8473, 11.8168, -19.8550
0.2735, -0.1525, 0.0015, 1.2366, 21.1374, -20.0076
0.2249, -0.2065, 0.0312, -8.4275, 23.1603, -29.8397
0.2171, -0.1728, 0.0657, -2.2901, 16.9237, -27.0763
0.2293, -0.1633, 0.0654, 7.3053, 7.4046, -22.1756
0.2923, -0.0446, 0.1111, 20.4427, 1.6336, -6.7557
0.2774, -0.1494, 0.0554, 29.1679, -2.2672, -0.2137
0.2830, -0.1862, -0.0022, 8.9695, 2.1145, -2.7405
0.3118, -0.1406, 0.0020, -1.0153, 4.9924, -7.1908
0.2654, -0.1594, -0.0400, 2.3664, 7.9160, 2.1832
0.2786, -0.2504, -0.0332, -3.0611, 4.6565, -8.1756
0.2681, -0.1772, -0.0208, -6.5496, 8.9389, -8.0916
0.2708, -0.1625, 0.0054, -5.2366, 7.9924, -10.4733
0.2466, -0.1733, 0.0239, -7.7786, 9.7099, -7.3206
0.2440, -0.1808, 0.0210, -12.2748, 11.6489, -7.2977
0.2396, -0.1874, 0.0256, -12.0916, 11.5420, -4.0840
0.2322, -0.1921, 0.0100, -13.7557, 11.2443, -3.5878
0.2361, -0.1933, 0.0095, -10.4656, 9.4656, -2.2672
0.2393, -0.2048, -0.0234, -10.3053, 8.8244, -1.5267
0.2325, -0.2094, -0.0449, -11.9160, 9.4733, -1.1069
0.2330, -0.1970, -0.0215, -12.3053, 9.7023, -2.7481
0.2293, -0.1823, 0.0051, -9.1908, 8.0611, -3.8550
0.2210, -0.1894, 0.0125, -7.9466, 6.7634, -1.5496
0.2230, -0.1899, 0.0020, -7.0458, 5.4962, 0.6489
0.2393, -0.1931, -0.0154, -4.2977, 3.9389, 2.0000
0.2542, -0.1870, -0.0356, -2.8092, 4.3740, 4.8321
0.2515, -0.1996, -0.0186, -3.3359, 3.7710, 5.6794
0.2625, -0.1916, -0.0100, -2.2672, 1.3282, 5.4733
0.2659, -0.1762, -0.0225, -0.4962, -0.2061, 6.5344
0.2598, -0.1769, -0.0027, 0.6947, -0.4809, 9.4580
0.2608, -0.1833, 0.0103, -0.5725, -1.3130, 9.1985
0.2703, -0.1647, 0.0125, 1.6107, -3.7863, 10.0153
0.2718, -0.1616, 0.0195, 5.8015, -6.7557, 13.4198
0.2774, -0.1528, 0.0229, 5.2214, -7.2672, 16.3053
0.2720, -0.1367, 0.0251, 8.5344, -8.8015, 20.4580
0.2457, -0.1713, 0.0308, 9.0458, -9.7099, 22.1221
0.2205, -0.1816, 0.0403, 6.1527, -9.7786, 22.5725
0.2208, -0.1884, 0.0518, 4.4198, -10.9618, 21.0458
0.2261, -0.1799, 0.0405, 4.2290, -11.3740, 22.8931
0.2432, -0.1774, 0.0637, 2.9466, -13.5496, 22.1756
0.2547, -0.1699, 0.0444, 2.7176, -14.6260, 24.9542
0.2847, -0.1735, 0.0349, 1.9313, -14.5573, 24.7023
0.3057, -0.1574, 0.0393, 1.9924, -16.2137, 27.4809
0.3218, -0.1154, -0.0266, -1.0840, -21.2443, 38.2366
0.3651, -0.1606, -0.0291, 0.3740, -17.2595, 32.0840
0.3428, -0.1249, -0.0234, 3.8855, -15.8473, 31.2748
0.3299, -0.1403, -0.0242, 4.8779, -16.0458, 31.5649
0.2808, -0.1474, -0.0125, 6.3359, -15.3969, 34.8779
0.2491, -0.1786, -0.0007, 7.6260, -16.5725, 35.0229
0.2215, -0.2155, 0.0012, 6.8168, -17.3511, 33.8779
0.1944, -0.2299, -0.0022, 5.1221, -18.0611, 29.2748
0.2200, -0.1913, 0.0076, 7.9084, -19.6565, 24.6947
0.2520, -0.1572, 0.0188, 8.6183, -21.8550, 23.9084
0.2791, -0.1096, 0.0232, 4.2366, -19.9618, 24.1679
0.2869, -0.0925, 0.0176, 6.7481, -19.2824, 29.9466
0.2527, -0.0800, 0.0510, 4.2824, -16.0153, 32.0458
0.2068, -0.1594, 0.0537, 7.5649, -13.1756, 36.5344
0.1487, -0.1401, 0.1179, 2.2214, -12.4198, 23.5344
0.1265, -0.2018, 0.1206, 11.1756, -13.5267, 20.7023
0.1351, -0.1718, 0.1055, 21.5573, -18.4427, 22.3435
0.1773, -0.1467, 0.0791, 24.0687, -20.7710, 20.3435
0.2095, -0.1308, 0.0464, 16.4351, -18.7099, 22.4580
0.2396, -0.1052, 0.0330, 7.4046, -14.8855, 23.4046
0.2173, -0.0815, 0.0786, -16.6336, -8.9313, 13.3893
0.2076, -0.1013, 0.0847, -8.3511, -8.6183, 25.1756
0.1741, -0.1454, 0.0715, -7.4275, -10.8168, 28.7176
0.1783, -0.0790, 0.0806, -26.5420, -9.8626, 15.8626
0.2066, -0.0949, 0.0425, -20.8855, -8.9389, 26.3206
0.1739, -0.2016, -0.0042, -24.0687, -5.9847, 9.0992
0.2274, -0.0837, -0.0056, -20.5344, -3.3588, 23.4809
0.1866, -0.0475, 0.0515, -25.0305, -4.1679, 12.3664
0.1685, -0.0693, 0.0605, -17.4198, -1.9466, 20.3435
0.1392, -0.0849, 0.0828, -8.8015, -5.7405, 29.6260
0.1063, -0.0966, 0.0588, -18.3588, -6.4962, 21.3435
0.1019, -0.1113, 0.0063, -11.5573, -3.5649, 22.2901
0.0963, -0.1520, 0.0020, -6.3053, -3.3893, 13.1298
0.1158, -0.0551, -0.0171, -8.0153, -3.3893, 14.5802
0.1314, -0.1240, -0.0369, 2.7405, -4.5191, 9.5267
0.1168, -0.1005, -0.0122, 4.4351, -4.0916, 15.9084
0.1597, -0.1271, 0.0330, 6.7023, -6.8702, 12.3053
0.0711, -0.0661, 0.0103, 8.1985, 2.4427, 13.9618
0.0733, -0.1257, 0.0525, 7.0992, 0.9008, 5.4733
0.0923, -0.1013, 0.0674, 5.4580, 1.8779, 4.5649
0.1107, -0.0588, 0.0920, 9.5038, 0.0076, 7.4275
0.1317, -0.0783, 0.0840, 10.9542, -1.1679, 10.5573
0.1448, -0.0490, 0.0913, 15.0763, 2.1450, 9.2214
0.1031, -0.0798, 0.0249, 12.0229, 2.2901, 16.1756
0.0792, -0.1401, 0.0210, 3.7786, 3.4122, 9.5038
0.1104, -0.1469, 0.0391, -5.8702, 5.6947, -5.8779
0.0274, -0.1603, -0.0037, -10.5802, 10.1756, -0.1985
0.0670, -0.0956, 0.0300, 2.5115, 2.0076, -3.6718
0.1043, -0.1083, 0.0095, 6.5573, -2.7863, -2.1679
0.1168, -0.0893, 0.0330, 1.9695, -3.7023, 0.6260
0.1314, -0.0742, 0.0203, 7.7328, -5.7481, 6.6183
0.1434, -0.0820, 0.0215, 8.3053, -5.4427, 9.9466
0.1478, -0.0742, 0.0244, 6.9084, -4.8855, 12.3282
0.1234, -0.1020, 0.0312, 1.0687, -2.2595, 6.8244
0.0823, -0.1608, 0.0173, -5.8550, 0.4427, 2.1298
0.0840, -0.0998, 0.0525, -0.9542, -1.6260, -2.8168
0.1129, -0.0988, 0.0454, 1.4046, -3.6107, -1.7252
0.1365, -0.0788, 0.0264, 5.5267, -5.0611, 1.0687
0.1412, -0.0788, 0.0205, 7.8092, -5.8321, 3.7099
0.1468, -0.0878, 0.0183, 5.1756, -4.8702, 4.4962
0.1346, -0.0895, 0.0129, 2.9084, -4.3511, 4.5038
0.1231, -0.1044, 0.0237, 1.5954, -4.1985, 1.9313
0.1107, -0.1013, 0.0361, -0.8244, -4.0687, 0.0000
0.1050, -0.1044, 0.0474, -1.0840, -5.4962, -0.2214
0.0948, -0.1091, 0.0371, -0.4733, -6.3206, -0.2824
0.1016, -0.1025, 0.0327, -0.4122, -6.5115, -0.8244
0.0904, -0.1000, 0.0417, -1.1069, -7.3206, -2.2137
0.0909, -0.0847, 0.0437, 0.8855, -8.5267, -2.5038
0.0889, -0.0812, 0.0320, 0.9771, -9.7863, -2.0305
0.0982, -0.0690, 0.0366, 2.2443, -11.1374, -0.9084
0.1038, -0.0571, 0.0093, 4.6794, -11.9237, 1.6947
0.1177, -0.0414, 0.0042, 7.3511, -12.8931, 5.3511
0.1378, -0.0212, 0.0002, 11.9313, -14.2137, 11.3053
0.1566, 0.0147, -0.0220, 16.2672, -16.4733, 25.7939
0.1680, 0.0201, -0.0334, 33.1145, -18.7405, 45.0229
0.1951, -0.0226, 0.0195, 50.4504, -18.6794, 61.3282
0.1778, 0.0040, -0.0347, 59.2366, -21.5878, 78.2519
0.0872, -0.1701, 0.0056, 49.4351, -21.7710, 73.0000
0.0645, -0.2682, -0.0396, 21.0382, -14.0992, 38.1527
0.0650, -0.2267, -0.0640, -11.3511, -3.8015, -6.7405
0.0760, -0.1328, 0.0120, -9.7176, -1.5267, -21.5191
0.1114, -0.0956, 0.0518, -3.5878, -9.3130, -21.6947
0.1358, -0.0729, 0.0872, -5.9695, -8.6183, -26.4580
0.1409, -0.0895, 0.0891, -11.0153, -6.3740, -21.8779
0.1507, -0.0839, 0.1055, -17.4198, -4.3282, -36.5191
0.1548, -0.0510, 0.1250, -17.6412, -0.7481, -33.9847
0.1639, -0.0639, 0.1541, -11.3282, -0.8473, -41.4962
0.1473, -0.0724, 0.1350, -12.9237, 0.5115, -36.6718
0.1534, -0.0768, 0.1140, -14.4198, 3.2977, -39.3893
0.1739, -0.0783, 0.1118, -17.0534, 6.1069, -40.8397
0.1939, -0.0617, 0.1252, -19.4122, 7.9695, -39.1985
0.2213, -0.0546, 0.0977, -18.6412, 8.4733, -39.6870
0.2376, -0.0698, 0.0925, -13.4504, 6.0534, -40.1298
0.2357, -0.0705, 0.0742, -14.6183, 6.6336, -38.1603
0.2510, -0.0788, 0.0691, -13.0916, 6.9618, -40.6489
0.2672, -0.0891, 0.0449, -10.5954, 9.2061, -35.3130
0.2881, -0.0925, 0.0415, -15.2290, 13.9008, -37.4122
0.3162, -0.0026, 0.0388, -9.7481, 12.6641, -43.4427
0.3531, -0.0087, 0.0122, -5.0611, 18.0840, -23.4656
0.3570, -0.0925, 0.0222, -3.6489, 17.7863, -24.4962
0.3780, -0.0546, -0.0010, -12.3511, 21.5191, -27.8321
0.3958, -0.0317, 0.0049, -0.2672, 22.7252, -9.2977
0.3533, -0.1176, 0.0122, 0.0687, 18.6489, -16.7252
0.3228, -0.1486, -0.0059, -2.9160, 21.8779, -11.8092
0.3218, -0.1906, 0.0273, -2.4275, 14.2061, -17.0534
0.3196, -0.1628, -0.0229, -8.8015, 16.8550, -19.4886
0.3145, -0.1879, -0.0283, -11.9924, 10.5649, -21.9542
0.2759, -0.2233, 0.0103, -10.1756, 17.4886, -15.0763
0.2366, -0.2267, 0.0120, -23.7328, 20.8702, -30.0916
0.2166, -0.2014, 0.0781, -31.7023, 23.7252, -37.0382
0.2286, -0.2341, 0.0527, -27.5267, 19.8855, -37.8855
0.2191, -0.1657, 0.0535, -21.9160, 15.1069, -42.0534
0.2486, -0.1540, 0.0479, -15.0763, 14.0458, -39.0916
0.2571, -0.1369, 0.0129, -1.9389, 14.9618, -24.7252
0.2608, -0.1618, -0.0056, -7.2977, 17.3969, -33.0687
0.2491, -0.1701, -0.0027, -15.4885, 28.0076, -22.3817
0.1819, -0.2206, 0.0266, -14.5267, 29.3664, -31.2214
0.1983, -0.2531, 0.0444, -8.4427, 22.0458, -28.3664
0.2169, -0.2111, 0.0332, -7.7252, 22.3588, -27.0534
0.2559, -0.2048, 0.0127, -9.9313, 22.1145, -29.2366
0.2830, -0.1755, -0.0100, -9.4504, 23.9924, -27.9618
0.3143, -0.1550, -0.0188, -9.9771, 24.8702, -30.3053
0.3314, -0.1415, -0.0471, -5.5649, 27.8626, -23.3969
0.2906, -0.1791, -0.0071, -4.6107, 29.2443, -19.1069
0.2862, -0.2570, 0.0256, 1.1298, 21.3435, -15.5420
0.2820, -0.2165, 0.0168, -4.3588, 19.5496, -15.7252
0.3162, -0.2167, 0.0151, -5.2901, 17.3130, -16.6870
0.3328, -0.2109, -0.0161, 0.4275, 15.6031, -11.4122
0.3223, -0.2272, -0.0168, -1.6565, 16.4656, -10.8015
0.3150, -0.2253, -0.0039, -2.8855, 16.6947, -9.9542
0.3128, -0.2136, 0.0188, -1.6947, 13.9160, -6.9313
0.3126, -0.2126, 0.0186, 0.0534, 10.4198, -1.2519
0.3047, -0.2031, 0.0110, 3.4733, 7.7939, 5.4733
0.2867, -0.2177, 0.0227, 6.8855, 4.2977, 7.6565
0.2545, -0.2153, 0.0151, 8.4656, 1.8626, 8.9695
0.2459, -0.2316, 0.0229, 10.3893, 0.1450, 10.3664
0.2437, -0.2673, 0.0093, 10.9542, -1.6183, 12.1221
0.2220, -0.2482, 0.0046, 4.7099, -0.8931, 11.0229
0.2115, -0.2502, 0.0088, 3.0916, -0.9237, 8.1298
0.2020, -0.2387, 0.0271, 5.3282, -1.7634, 9.2748
0.2095, -0.2077, 0.0405, 3.7023, -4.4275, 8.7252
0.2383, -0.2040, 0.0220, 5.6794, -7.9389, 12.0076
0.2576, -0.1953, -0.0027, 6.6260, -8.7023, 14.7939
0.2535, -0.1999, -0.0034, 4.5038, -7.0763, 14.6336
0.2349, -0.1891, 0.0151, 3.5191, -6.9313, 13.5038
0.2298, -0.2036, 0.0244, 4.8702, -8.6489, 14.2366
0.2230, -0.2006, 0.0234, 5.1832, -10.6336, 14.2901
0.2471, -0.1826, 0.0107, 4.0611, -11.5573, 15.6870
0.2584, -0.1808, 0.0186, 5.5496, -13.6870, 19.1527
0.2713, -0.1870, 0.0010, 5.1374, -17.8855, 18.9771
0.2728, -0.2145, 0.0007, 2.1679, -25.4809, 13.0000
0.3204, -0.2153, -0.0444, 3.4198, -29.2824, 14.3740
0.3392, -0.1537, 0.0112, 6.0992, -27.6489, 16.0534
0.3670, -0.1586, 0.0012, 10.4809, -33.1908, 19.8473
0.4036, -0.1596, -0.0581, 18.6718, -41.6947, 24.0992
0.4268, -0.1013, -0.0203, 18.3664, -44.8015, 29.6183
0.4263, -0.1010, 0.0271, 15.1145, -51.3893, 22.7099
0.4202, -0.0490, 0.0437, 24.4809, -61.1985, 35.8015
0.4009, -0.1227, 0.0146, 32.6031, -66.0763, 45.4122
0.3736, -0.1454, -0.0168, 31.2977, -67.9847, 42.2748
0.3699, -0.1840, -0.0540, 33.2137, -63.2137, 41.6870
0.3431, -0.1994, -0.0334, 29.0763, -57.9084, 27.8092
0.3492, -0.1894, -0.0129, 17.0687, -50.5115, 14.6031
0.3489, -0.1518, 0.0708, 9.5420, -50.5191, 2.7634
0.3746, -0.1003, 0.0801, 2.0458, -50.9542, 3.8168
0.3609, -0.1240, 0.1035, 7.2214, -49.4809, 4.9160
0.3458, -0.1672, 0.1462, 1.2748, -50.5878, -5.3435
0.2576, -0.1213, 0.1182, 6.1985, -41.3130, -1.0611
0.2149, -0.2006, 0.1816, 12.8092, -38.5420, -5.1832
0.1871, -0.2365, 0.2236, 12.3588, -37.6031, -2.5344
0.1856, -0.2048, 0.2078, 9.2595, -31.5954, 4.8779
0.2698, -0.1308, 0.1919, 13.4275, -30.3435, 13.0534
0.3372, -0.1252, 0.0874, 6.7939, -24.6870, 18.2824
0.3192, -0.2043, 0.0486, -14.6260, -12.3206, 14.4351
0.3362, -0.1484, 0.0354, -20.8626, -0.0229, 18.9695
0.2774, -0.1674, 0.0381, -24.4809, 7.0153, 11.1832
0.2776, -0.1389, 0.0747, -21.4656, 12.5420, 14.3359
0.2769, -0.1288, 0.0510, -12.8550, 12.1527, 18.4427
0.3082, -0.0966, 0.0859, -7.4046, 13.0687, 22.0000
0.3585, -0.0661, 0.0674, -11.9695, 13.3664, 27.5114
0.3441, -0.0895, 0.0393, -22.0076, 14.4198, 17.8397
0.3228, -0.0988, -0.0325, -14.8397, 17.4122, 20.3435
0.2762, -0.1315, -0.0552, -20.1603, 22.3130, 9.8092
0.2422, -0.1567, -0.0757, -26.6947, 29.0687, 4.8626
0.1985, -0.1498, -0.1074, -20.1756, 33.3359, 6.9160
0.2037, -0.1349, -0.0200, -12.4046, 26.4656, 2.1527
0.2108, -0.1159, 0.0110, -0.4046, 15.8702, 8.8168
0.2166, -0.1161, -0.0029, 13.1679, 7.4504, 10.3130
0.2051, -0.1039, 0.0269, 13.8779, 8.8702, 6.7176
0.2303, -0.1003, 0.0923, 9.9618, 13.8168, 1.1679
0.2054, -0.0756, 0.0945, 1.9313, 13.5038, -1.2977
0.2144, -0.0803, 0.0857, 6.5191, 13.0916, 4.6260
0.2086, -0.1137, 0.0452, 9.7099, 9.9847, 11.0000
0.2134, -0.1193, -0.0103, 9.5267, 10.9008, 8.3053
0.2064, -0.1103, 0.0010, 8.7939, 12.9771, 6.7939
0.2051, -0.0971, 0.0208, 8.0992, 13.0000, -2.2061
0.2144, -0.0768, 0.0549, 8.3969, 11.9389, 8.2519
0.2259, -0.0551, 0.0596, 2.4656, 10.5802, 8.7710
0.2076, -0.1108, 0.0562, -0.2290, 10.9618, 13.8626
0.1876, -0.0988, 0.0251, -2.0916, 10.4962, 9.5954
0.2029, -0.1057, 0.0146, -2.9237, 10.5573, 7.5649
0.2051, -0.0761, 0.0049, 1.8015, 9.4885, 5.6794
0.2169, -0.0573, 0.0576, 6.4733, 6.6336, 7.9313
0.1995, -0.0881, 0.0415, 8.4885, 4.5267, 12.2595
0.1861, -0.0937, 0.0215, 5.1145, 5.9695, 11.7099
