SWV ITM Data Console - ITM Port: 0
2C device is ready.
MPU6050 is ready!
Calibration Complete!
Accel Offsets: X = -5674, Y = 614, Z = 11746
Gyro Offsets: X = -726, Y = -452, Z = -158
ax, ay, az, gx, gy, gz
0.1044, -0.3478, 0.2274, 31.3740, -65.0534, 34.8244
0.1649, -0.3219, 0.1053, 18.8168, -47.5573, 42.4198
0.2682, -0.2443, 0.1022, 5.5344, -24.3740, 37.7405
0.3566, -0.1664, 0.1290, 6.1221, -18.4046, 29.3511
0.4327, -0.1517, 0.2079, -1.4275, -25.7328, 22.8321
0.4554, -0.1156, 0.2972, -9.2366, -30.6565, 17.8092
0.3910, -0.1720, 0.2789, -5.0992, -38.8397, 26.8702
0.2970, -0.2225, 0.1913, 3.4733, -41.9847, 28.3817
0.2106, -0.3265, 0.1344, 7.0916, -32.9160, 17.1679
0.2228, -0.3207, 0.1779, 2.6718, -16.0153, 1.1908
0.2704, -0.2823, 0.2252, -2.6489, -6.5420, -4.4122
0.3427, -0.2557, 0.3009, -13.3893, -4.8473, -9.6489
0.3839, -0.2404, 0.3893, -20.9389, -6.7099, -6.3817
0.3969, -0.2509, 0.4037, -22.2366, -15.6260, -2.8015
0.3925, -0.2821, 0.3588, -32.6412, -23.8092, -0.9389
0.3541, -0.3107, 0.2841, -45.0840, -20.0229, -0.9389
0.3273, -0.2987, 0.2372, -49.0840, -4.9389, 1.3435
0.3353, -0.3275, 0.2621, -37.9313, 4.1450, 1.1145
0.3900, -0.2933, 0.3785, -22.7634, 11.9160, 4.5649
0.3910, -0.2697, 0.3859, -1.9389, 10.9695, 2.3969
0.3922, -0.2838, 0.4208, 22.9618, 0.5649, 3.4351
0.3800, -0.3121, 0.3536, 31.7252, -6.2595, 5.2061
0.5770, 0.4537, -0.0118, 18.3817, 14.6107, 24.5344
0.3375, -0.2911, 0.2196, 1.1832, 16.5802, 20.3282
0.3541, -0.2950, 0.2240, 5.9389, 4.4046, -4.7252
0.3602, -0.2933, 0.2186, 5.9847, 6.0992, -11.1756
0.3302, -0.3217, 0.2255, 0.6794, 11.8626, -10.4427
0.3600, -0.2926, 0.2589, 4.3282, 11.4504, -14.7481
0.3822, -0.2699, 0.2477, 12.0687, 9.7481, -14.3740
0.4139, -0.2540, 0.2389, 13.3893, 9.2290, -9.3740
0.4269, -0.2479, 0.2362, 13.7023, 11.0534, -2.7252
0.4410, -0.2401, 0.2067, 13.4504, 1.4962, -4.6794
0.4171, -0.2330, 0.1996, 17.7634, -6.6031, -6.6183
0.4032, -0.2540, 0.2057, 17.4809, -8.3893, -10.6947
0.3715, -0.2736, 0.2284, 13.6489, -5.6947, -11.1985
0.3615, -0.2826, 0.2365, 10.1527, -1.0611, -6.5802
0.3549, -0.2787, 0.2404, 11.0229, 0.0840, -4.9313
0.3505, -0.2792, 0.2350, 15.1832, -0.5496, -4.3664
0.3605, -0.2655, 0.2428, 16.8015, -0.3282, -5.3969
0.3693, -0.2633, 0.2404, 13.7252, 0.3817, -6.9466
0.3766, -0.2438, 0.2660, 12.6336, 3.3359, -6.6336
0.3529, -0.2582, 0.3009, 17.2443, 5.3359, -6.4580
0.3536, -0.2885, 0.3370, 23.0611, 4.5573, -5.7786
0.3346, -0.2794, 0.3434, 23.6565, 5.3664, -1.2519
0.3234, -0.2814, 0.3375, 23.4122, 11.9008, 1.1298
0.3522, -0.2640, 0.3566, 17.3969, 15.4885, 3.6565
0.3649, -0.2438, 0.3561, 23.9924, 18.5802, 7.1985
0.3698, -0.2511, 0.3507, 30.4962, 12.8550, 7.3664
0.3680, -0.2560, 0.3578, 32.5038, 8.1374, 7.3969
0.3439, -0.2733, 0.3517, 28.6183, 10.9313, 8.5878
0.3156, -0.2657, 0.3282, 17.7863, 18.1069, 7.4198
0.3075, -0.2516, 0.3270, 13.0611, 23.0534, 7.7481
0.3016, -0.2230, 0.3290, 15.2061, 21.2137, 4.0382
0.3141, -0.2094, 0.3588, 17.5496, 17.3359, -7.6031
0.2992, -0.2206, 0.3854, 18.3053, 16.9924, -8.6565
0.3192, -0.1989, 0.3668, 17.5114, 14.2061, -6.6336
0.3060, -0.2108, 0.3575, 18.3893, 12.0992, 1.3511
0.2921, -0.2142, 0.2931, 20.9618, 10.7328, -0.2137
0.2650, -0.2355, 0.2728, 20.7481, 12.1450, -0.3053
0.2811, -0.2277, 0.2850, 16.5649, 15.6412, 4.1679
0.2823, -0.2089, 0.3146, 12.1298, 14.7328, -3.5344
0.3173, -0.2191, 0.4181, 16.5802, 9.3817, -6.5802
0.3236, -0.1547, 0.4542, 28.0840, -0.5344, -8.0458
0.3307, -0.1559, 0.4659, 41.7405, -9.1069, -6.5038
0.3563, -0.1522, 0.4464, 54.7939, -13.8473, -8.0229
0.3500, -0.1124, 0.4010, 57.6947, -14.5191, -10.7176
0.3990, -0.1044, 0.3605, 50.8473, -12.3435, -17.4275
0.4359, -0.0431, 0.3341, 49.2977, -11.2824, -28.0687
0.4615, -0.0211, 0.2921, 52.3588, -13.1298, -37.7710
0.4628, -0.0062, 0.2374, 57.9313, -13.5878, -43.6641
0.4760, 0.0101, 0.2050, 71.4962, -17.5191, -44.5649
0.4652, 0.0045, 0.1869, 78.0992, -18.3053, -43.3206
0.4523, 0.0199, 0.2152, 69.9847, -15.3435, -42.4580
0.4491, 0.0653, 0.2577, 62.0534, -13.6718, -40.7557
0.4257, 0.1012, 0.2609, 62.2366, -17.8092, -38.5038
0.3981, 0.0719, 0.2260, 47.6870, -12.4656, -35.1603
0.3973, 0.0565, 0.1703, 27.8244, -7.4733, -37.2748
0.3737, 0.0126, 0.1088, 16.6565, -2.7786, -42.5420
0.3583, 0.0016, 0.0546, 15.3740, 5.8550, -39.4275
0.3475, -0.0140, 0.0385, -1.8626, 18.5725, -33.0458
0.3475, 0.0260, 0.0809, -10.0763, 27.0611, -28.6336
0.3612, 0.0768, 0.1639, -4.3359, 24.1298, -25.1756
0.3749, 0.1115, 0.1534, 2.8931, 18.4198, -15.3969
0.3829, 0.1022, 0.0826, 3.4046, 14.2137, -10.9695
0.3866, 0.0717, 0.0260, 6.2977, 13.3511, -8.9847
0.3925, 0.0499, -0.0209, 6.3435, 13.7328, -1.2290
0.4269, 0.0365, -0.0707, 3.9313, 17.5802, -1.2366
0.4366, 0.0416, -0.0763, 2.3969, 22.4656, -4.8473
0.4430, 0.0533, -0.0660, 2.0763, 26.3511, -4.0153
0.4449, 0.0587, -0.0065, 5.8473, 25.2748, -4.3435
0.4454, 0.1034, 0.0775, 7.0840, 21.5954, -4.1832
0.4496, 0.1195, 0.0927, 4.0840, 16.5420, -7.3359
0.4327, 0.1212, 0.0582, 12.3206, 7.2672, -6.9847
0.4159, 0.0785, 0.0092, 17.9542, 2.4733, -6.1145
0.4037, 0.0211, -0.0477, 11.9466, 3.3740, -0.5115
0.3907, 0.0160, -0.0817, 1.1145, 7.0687, 0.5420
0.3937, 0.0536, -0.1007, -3.6718, 11.0687, 4.3893
0.3964, 0.0995, -0.0863, -4.4809, 14.0458, 9.1832
0.3905, 0.1193, -0.0690, 2.2748, 14.1374, 10.0305
0.3556, 0.1063, 0.0165, 4.9466, 10.2137, 6.1603
0.3234, 0.0704, 0.0319, 1.6107, 7.6870, 5.4656
0.2911, 0.0397, 0.0128, -4.5115, 8.5344, 0.1832
0.2914, 0.0358, 0.0055, -10.3817, 7.8626, -4.4275
0.2953, 0.0272, -0.0372, -16.1221, 8.5267, -10.1221
0.2936, 0.0062, -0.0653, -19.7710, 8.2137, -14.4504
0.3153, 0.0026, -0.0856, -18.2672, 6.8550, -9.6260
0.3312, 0.0018, -0.1085, -16.7939, 6.0076, -3.7939
0.3378, 0.0135, -0.1190, -16.0992, 5.1374, -0.3206
0.3148, -0.0089, -0.0658, -15.3359, 4.5038, 0.8931
0.2855, -0.0206, -0.0277, -16.3053, 4.1145, 3.0763
0.2704, -0.0170, 0.0358, -19.0840, 1.4733, 3.4046
0.2604, -0.0204, 0.0155, -15.7481, -1.1145, 7.7328
0.2838, -0.0153, -0.0480, -10.1756, -2.6107, 8.0611
0.3187, -0.0199, -0.0643, -5.7328, -2.0687, 6.6870
0.3258, -0.0160, -0.1041, -1.1832, -0.7710, 10.0229
0.3170, -0.0138, -0.0927, -0.8092, 1.9618, 14.9237
0.3217, -0.0121, -0.0687, -2.8168, 4.4733, 18.0153
0.3177, -0.0070, -0.0345, -0.7863, 3.7634, 14.8702
0.2938, -0.0426, -0.0328, -2.2214, 3.8626, 13.5802
0.2814, -0.0533, -0.0275, -7.9084, 4.4962, 11.5420
0.2994, -0.0328, -0.0316, -11.2214, 4.6031, 12.2061
0.3165, -0.0135, -0.0602, -10.8244, 4.1221, 14.6641
0.3329, 0.0189, -0.0944, -7.8779, 2.4809, 16.5496
0.3724, 0.0734, -0.1000, -4.9008, -1.5573, 22.4351
0.3790, 0.0685, -0.1071, -1.9237, -5.1603, 28.8244
0.3541, 0.0284, -0.0907, -2.4733, -8.7023, 35.0687
0.3224, -0.0585, -0.0941, -7.1374, -5.3588, 33.7939
0.3158, -0.1036, -0.1517, -15.5115, 1.3359, 35.2443
0.3114, -0.1315, -0.1859, -23.5496, 8.0382, 34.8779
0.3136, -0.1329, -0.1583, -33.0534, 17.1527, 24.5878
0.3495, -0.0707, -0.1107, -37.1145, 19.5344, 15.5649
0.3868, -0.0223, -0.0052, -36.4275, 14.5115, 5.2443
0.4191, 0.0138, 0.0856, -46.5954, 12.0076, 5.3817
0.4308, 0.0594, 0.1266, -47.4809, 6.8855, 12.5573
0.4093, 0.0082, 0.1605, -36.4504, -3.2214, 21.4656
0.3881, -0.0497, 0.1173, -21.4580, -9.2290, 26.1756
0.3468, -0.1420, 0.0504, -21.0763, -4.4504, 12.1221
0.3361, -0.1710, 0.0450, -34.9313, 9.2214, -8.6947
0.3851, -0.0853, 0.1403, -50.6794, 20.9389, -24.8244
0.4335, 0.0197, 0.3038, -57.6260, 20.1298, -21.0992
0.4364, 0.0936, 0.4591, -41.4046, 8.1069, -4.2214
0.3898, 0.0551, 0.4923, -7.2824, -10.0229, 13.4122
0.3712, -0.0590, 0.3646, 18.9924, -25.8855, 23.6031
0.2972, -0.2247, 0.2357, 23.7176, -22.8779, 19.5802
0.2577, -0.3280, 0.1669, 5.0076, -1.2137, 9.7328
0.2521, -0.3297, 0.1447, -14.4504, 24.6947, -6.8855
0.3446, -0.1696, 0.2379, -34.9618, 44.5115, -21.8397
0.4047, -0.0131, 0.4164, -36.9695, 45.3435, -25.5725
0.4552, 0.0687, 0.5385, -9.4885, 28.7634, -7.5802
0.4257, -0.0084, 0.5302, 12.9389, 9.1756, 18.9924
0.3864, -0.0868, 0.3868, 24.4427, 1.4885, 34.3359
0.3605, -0.1947, 0.2518, 25.8702, 2.4427, 33.8397
0.2928, -0.2516, 0.1044, 27.0992, 12.8321, 25.1374
0.2582, -0.2675, 0.0460, 21.5649, 27.2519, 12.1069
0.2782, -0.2020, 0.0524, 15.8702, 38.0992, -1.1374
0.3212, -0.1178, 0.1498, 9.3206, 40.1985, -9.4046
0.3534, -0.0739, 0.2601, -1.5802, 38.7481, -8.2290
0.3514, -0.0431, 0.3353, -9.0382, 32.3969, 1.4351
0.2643, -0.0394, 0.2750, -2.7939, 24.5573, 13.2672
0.3156, -0.1224, 0.3038, -4.7786, 8.8168, 24.1679
0.3102, -0.1427, 0.1835, -1.3511, 11.7481, 30.7176
0.3029, -0.1488, 0.0922, -0.0076, 10.5878, 28.8855
0.3092, -0.1281, 0.0665, 6.0305, 5.3664, 21.4809
0.2750, -0.1166, 0.1495, 13.4656, 3.4275, 10.7939
0.2223, -0.1364, 0.1940, 10.8321, 4.8702, 4.0076
0.2233, -0.1185, 0.2582, 3.3359, 7.2443, 2.6260
0.2582, -0.1097, 0.2887, -0.4427, 3.1908, 4.2290
0.2916, -0.1188, 0.2653, 3.6718, -1.1450, 7.9008
0.3041, -0.1495, 0.2184, 4.0763, -7.2061, 11.0305
0.3063, -0.1730, 0.1442, 4.5573, -11.0763, 10.7023
0.3082, -0.1981, 0.0939, 6.3359, -14.6565, 4.2290
0.2770, -0.2050, 0.1024, -6.3511, -9.2824, 3.2595
0.2657, -0.1813, 0.1815, -20.8473, -0.5649, -4.2366
0.2887, -0.1583, 0.2479, -25.5878, 4.6947, -0.0382
0.2948, -0.1361, 0.2726, -19.0534, 6.5573, -5.8473
0.3024, -0.1307, 0.2789, -15.3282, 3.3740, -3.3817
0.2765, -0.1395, 0.3424, -11.9160, 1.0916, -0.4733
0.2389, -0.1527, 0.3876, -5.0763, -1.8321, -0.9771
0.2284, -0.1527, 0.3890, 3.9542, -0.9084, 3.6641
0.2264, -0.1569, 0.2972, 5.7634, 8.2061, 5.6870
0.2235, -0.1688, 0.2357, 4.4275, 24.8855, 2.0916
0.2633, -0.1876, 0.2262, 2.3511, 35.0229, -0.4046
0.3043, -0.1532, 0.2191, 3.7939, 35.2137, -8.0611
0.3417, -0.1425, 0.2853, 11.8015, 26.0763, -16.1298
0.3304, -0.1559, 0.2914, 16.3893, 13.0382, -21.9008
0.3156, -0.1388, 0.3014, 14.7099, 7.5115, -19.6794
0.2994, -0.1373, 0.3175, 10.3817, 3.5802, -17.7252
0.2770, -0.1696, 0.3571, 8.0763, -11.9847, -18.2977
0.2562, -0.1820, 0.3075, -2.9084, -20.9160, -16.0611
0.2618, -0.2064, 0.2374, -24.0076, -14.1374, -9.0153
0.2994, -0.1742, 0.1949, -36.9313, -8.4656, -6.9466
0.3419, -0.1610, 0.2189, -32.7863, -12.3053, -9.4580
0.3270, -0.1512, 0.2394, -25.5725, -16.4198, -11.2366
0.3405, -0.1522, 0.3007, -9.9924, -22.6641, -17.3130
0.3390, -0.1642, 0.3527, 7.3588, -30.1832, -18.4656
0.3478, -0.1683, 0.3607, 15.0458, -34.6412, -16.2595
0.3558, -0.1786, 0.3168, 16.4809, -32.5420, -8.4122
0.3419, -0.1727, 0.2494, 12.8473, -29.7481, -4.0534
0.3470, -0.1732, 0.2250, 7.1069, -21.5878, -1.1832
0.3463, -0.1747, 0.2333, -1.7328, -10.6031, 1.6718
0.3549, -0.1598, 0.2386, -2.5191, -7.6641, 2.5420
0.3409, -0.1532, 0.2582, 5.5115, -10.1603, 0.8321
0.3258, -0.1781, 0.2704, 10.0763, -11.0153, -2.1069
0.3048, -0.1959, 0.2711, 11.6718, -9.2443, -4.3817
0.3107, -0.1947, 0.2780, 7.8779, -6.2443, -2.4656
0.3148, -0.1925, 0.2767, 6.5267, -3.3817, -3.3588
0.3383, -0.1849, 0.2975, 5.5038, -2.5115, -3.4809
0.3319, -0.1713, 0.2894, 5.5496, -1.4962, 0.9237
0.3492, -0.1688, 0.3077, 7.3053, 1.5115, 3.0992
0.3693, -0.1537, 0.3295, 8.1450, 4.5420, 4.0840
0.3695, -0.1793, 0.3634, 10.3740, 5.4504, 7.0687
0.3832, -0.1776, 0.4132, 15.5725, 3.9008, 10.6641
0.3890, -0.1676, 0.4493, 26.5420, 2.0916, 12.7099
0.3571, -0.1857, 0.4464, 38.1985, -1.3053, 11.0916
0.3483, -0.1864, 0.4615, 46.5267, 1.3206, 10.6412
0.3329, -0.1708, 0.4601, 50.8397, 5.6565, 13.5267
0.3329, -0.1666, 0.4454, 48.6718, 10.6641, 7.7176
0.3375, -0.1500, 0.4647, 47.9771, 16.2214, 8.1603
0.3602, -0.1115, 0.4955, 50.5115, 16.3130, 10.0076
0.3866, -0.1097, 0.4825, 44.2595, 11.3511, 8.4427
0.3893, -0.1019, 0.4679, 32.2824, 10.6260, 8.8626
0.3771, -0.1139, 0.4083, 19.6336, 6.1374, 5.0763
0.3939, -0.0924, 0.3705, 7.7252, 5.0000, 1.9847
0.3978, -0.0907, 0.3715, -4.7481, 2.7023, -4.6412
0.3949, -0.0736, 0.3444, -8.6412, -2.3282, -12.4122
0.4010, -0.0614, 0.3964, -6.2290, -13.1985, -24.0382
0.3839, -0.0778, 0.4594, 1.7786, -27.1298, -34.5191
0.4254, 0.0187, 0.4767, 17.7176, -36.2061, -33.5725
0.3798, 0.0065, 0.4667, 33.6718, -43.9237, -26.4656
0.4313, -0.0045, 0.5048, 44.2977, -48.5038, -20.5267
0.3517, 0.0155, 0.3383, 50.5878, -40.3130, -16.3740
0.3871, -0.0006, 0.2906, 51.9313, -29.4275, -14.4427
0.3812, -0.0480, 0.2301, 48.9924, -21.4427, -24.2214
0.4032, -0.0182, 0.2338, 42.2595, -12.5115, -25.5878
0.4183, 0.0223, 0.2040, 40.5802, -7.9237, -26.8855
0.4288, 0.0309, 0.2396, 41.9389, -5.5725, -27.6947
0.4635, 0.0670, 0.2408, 40.1985, -3.9389, -19.0153
0.4642, 0.0929, 0.2404, 42.4504, -5.1450, -11.5496
0.4569, 0.0963, 0.2274, 45.7939, -9.1450, -1.9771
0.4557, 0.0714, 0.1761, 45.0992, -12.8855, 0.7786
0.4349, 0.0604, 0.1239, 42.6489, -12.5496, 10.1603
0.4052, -0.0106, 0.0546, 27.6183, -14.1450, 12.0229
0.3744, -0.0402, 0.0289, 5.6794, -7.7786, 8.4275
0.3842, -0.0546, 0.0397, -11.5725, -6.9237, 8.5573
0.3895, -0.0328, 0.0485, -17.2901, -5.4580, 13.0000
0.4076, -0.0135, -0.0411, -18.2061, 2.0916, 16.4733
0.4352, 0.0319, -0.0255, -22.3664, 10.5878, 13.2977
0.4581, 0.0956, 0.0243, -19.2519, 13.8473, 9.1832
0.5133, 0.1827, 0.0487, -15.5496, 13.1679, 14.6031
0.5558, 0.2028, 0.0145, -11.8168, 9.1221, 20.7481
0.5404, 0.1774, -0.0282, -9.9466, 5.5344, 23.8092
0.5494, 0.0946, -0.0887, -6.7405, 2.5344, 11.8321
0.5170, 0.0802, -0.1066, -4.6641, 5.4504, 6.7176
0.5343, 0.0670, -0.1625, -5.0076, 8.3130, 10.7710
0.5167, 0.0480, -0.1764, -5.7252, 12.4809, -2.3282
0.5082, 0.0699, -0.0963, -9.5420, 16.2519, -3.1908
0.5128, 0.1239, -0.0333, -8.1527, 15.1527, 0.8779
0.5167, 0.1403, 0.0394, -5.6641, 9.9008, -1.5725
0.4957, 0.1146, 0.0226, -2.9466, 6.7328, 5.6412
0.4633, 0.0409, -0.0697, 0.5115, 6.3206, 2.0763
0.4440, -0.0006, -0.0995, -0.1832, 9.1450, -2.4809
0.4513, -0.0428, -0.1229, -4.0382, 13.9542, -5.6565
0.4496, -0.0419, -0.1229, -10.3969, 17.6947, -9.0992
0.4513, -0.0216, -0.0848, -15.9847, 18.1069, -8.9542
0.4540, 0.0184, -0.0436, -18.4886, 15.6947, -11.8702
0.4181, 0.0050, 0.0072, -21.5725, 12.7328, -11.1832
0.3956, 0.0182, 0.0497, -24.3130, 11.8473, -11.8931
0.3903, 0.0226, 0.0734, -23.9008, 7.9237, -11.3511
0.3800, 0.0070, 0.0511, -20.0763, 6.9695, -6.7328
0.3776, -0.0248, 0.0216, -19.6031, 8.2519, -3.9542
0.3954, -0.0265, -0.0145, -16.0000, 6.2672, -1.7634
0.3925, -0.0551, -0.0321, -10.7939, 4.1985, -1.7405
0.3842, -0.0453, -0.0197, -9.9924, 6.5954, -2.7557
0.3956, -0.0392, -0.0074, -5.5038, 6.8015, -1.6947
0.3988, -0.0448, 0.0087, -0.8321, 5.3282, -3.8321
0.4010, -0.0441, -0.0167, 2.0458, 4.5496, -3.6947
0.3951, -0.0370, -0.0121, 4.6031, 3.1374, -1.3206
0.3917, -0.0533, -0.0319, 7.8244, 1.9313, -1.1756
0.3583, -0.0736, -0.0314, 5.9313, 2.7328, -1.6107
0.3622, -0.0756, -0.0333, 2.5420, 4.9847, -0.2519
0.3610, -0.0648, -0.0487, 4.3893, 5.6489, 1.6947
0.3700, -0.0546, -0.0280, 9.7405, 3.8321, 1.6565
0.3551, -0.0658, -0.0219, 13.2901, 4.1069, 3.0687
0.3558, -0.0731, -0.0314, 14.7252, 5.8626, 4.9618
0.3593, -0.0782, -0.0529, 13.5038, 8.8244, 9.4885
0.3715, -0.0665, -0.0936, 11.3817, 13.4046, 10.8626
0.4283, -0.0177, -0.0792, 7.2901, 17.0000, 12.3588
0.4640, 0.0189, -0.0363, 4.9924, 17.9313, 16.1679
0.4813, 0.0475, -0.0211, 14.2595, 11.0687, 22.5649
0.4867, 0.0360, -0.0089, 18.1145, 1.7481, 34.0000
0.4767, 0.0219, -0.0126, 22.0229, -5.3588, 40.2061
0.4508, 0.0140, -0.0302, 22.4122, -11.3969, 46.9160
0.4261, 0.0043, -0.0621, 24.4886, -8.1069, 45.5954
0.4596, -0.0231, -0.0492, 13.7939, 7.9618, 45.3282
0.4584, -0.0243, -0.0507, -3.2443, 26.4275, 39.1985
0.4489, -0.0114, -0.0179, -7.4580, 35.4198, 18.8397
0.4633, -0.0006, 0.0192, -11.6336, 34.0076, 3.4351
0.4860, 0.0294, 0.0741, -11.9542, 26.7023, -5.1374
0.4916, 0.0331, 0.1385, -12.5115, 15.6565, 1.0992
0.4569, 0.0787, 0.1691, -12.9924, 5.0840, 8.6107
0.4603, 0.0382, 0.2499, -13.8321, -0.8168, 10.3130
0.3607, 0.0099, 0.3151, -16.5496, -0.5115, 5.1298
0.3336, 0.0155, 0.3170, -8.4809, 4.5573, 6.8015
0.3451, -0.0131, 0.2650, 11.0000, 2.7176, -1.2901
0.3453, -0.0814, 0.1783, 11.7328, 9.5267, -4.4885
0.3959, -0.0692, 0.1239, 9.3435, 20.8779, -6.2977
0.4362, -0.0231, 0.1246, 9.1374, 24.9084, -7.4809
0.4545, 0.0128, 0.1996, 12.3053, 24.2824, -9.5649
0.4525, 0.0187, 0.2865, 8.7023, 21.0229, -7.4504
0.4052, 0.0380, 0.2592, 3.7252, 18.0382, -4.4656
0.4137, 0.0421, 0.1656, -0.1756, 21.2748, -0.0153
0.4342, 0.0250, 0.1237, 1.8550, 18.1069, -4.7481
0.4166, -0.0258, 0.0990, 3.0840, 16.5420, 0.0687
0.4342, -0.0145, 0.1066, 3.3893, 14.8702, 10.6718
0.4305, 0.0035, 0.1598, 8.9542, 7.7710, 16.2137
0.3812, -0.0109, 0.1808, 19.7328, 2.2061, 14.0229
0.3148, -0.0619, 0.1627, 21.9237, 2.9847, 7.3969
0.2819, -0.0629, 0.1637, 5.8397, 26.4733, 1.7786
0.3073, -0.0016, 0.2511, -19.1450, 45.2290, -4.9160
0.3929, 0.0516, 0.3319, -32.5573, 43.9008, -5.4504
0.4591, 0.1127, 0.3898, -24.1298, 28.5420, 4.6794
0.4720, 0.0470, 0.3302, -14.5573, 7.9695, 19.2519
0.3949, -0.0135, 0.1915, -11.0305, -7.5191, 27.1908
0.3143, -0.1112, 0.0656, -16.1069, -12.3053, 18.4809
0.2804, -0.1783, -0.0255, -26.4198, -1.1832, 10.0000
0.2504, -0.1742, 0.0221, -47.0763, 16.1145, -5.5573
0.2604, -0.1327, 0.1796, -63.5878, 22.4733, -11.2443
0.2877, -0.0680, 0.2965, -65.9695, 19.4046, -10.0763
0.3964, -0.0121, 0.4908, -49.3969, 1.1832, -0.7099
0.4489, 0.0724, 0.5123, -10.1298, -29.6794, 10.1069
0.4869, 0.0812, 0.4869, 42.4885, -67.4504, 21.5267
0.5477, 0.0785, 0.4113, 78.1374, -95.5267, 33.2290
0.5575, 0.0712, 0.2802, 89.7405, -98.3969, 45.3130
0.5253, 0.0516, 0.2101, 88.1985, -88.6489, 39.2290
0.4574, -0.0406, 0.2042, 56.2061, -71.1679, 30.0916
0.3678, -0.0704, 0.1776, 26.7710, -38.2824, 18.8244
0.3114, -0.0909, 0.2269, -7.2672, -6.8321, 4.6489
0.3466, -0.0846, 0.3268, -37.7405, 12.7863, -2.8702
0.4174, -0.0126, 0.3910, -27.6107, 10.1145, -6.5115
0.4493, -0.0121, 0.4401, -17.7786, -7.7557, -4.8779
0.4667, 0.0079, 0.3776, -9.3511, -13.1069, 2.3435
0.4723, -0.0077, 0.2826, -6.4962, -12.5954, 8.7557
0.4674, -0.0358, 0.2103, -10.3817, -11.7939, 6.1069
0.4335, -0.0746, 0.1674, -20.1298, 3.8702, 11.1832
0.4200, -0.0890, 0.1293, -33.1527, 17.5878, 5.2672
0.4161, -0.1085, 0.1395, -39.6794, 22.1145, -4.8473
0.4513, -0.0914, 0.1727, -43.8702, 24.8092, -9.9542
0.4611, -0.0736, 0.2037, -46.9466, 23.6412, -13.5038
0.4840, -0.0829, 0.2565, -44.5649, 17.3588, -12.1221
0.4706, -0.0892, 0.2860, -39.7939, 8.2519, -15.7557
0.4779, -0.0931, 0.3065, -29.1679, 0.1679, -16.3130
0.4774, -0.0895, 0.3114, -17.7786, -7.0763, -12.4733
0.4869, -0.1066, 0.3082, -13.0076, -4.7557, -9.4809
0.4838, -0.1241, 0.3080, -14.1221, 6.1679, -4.5038
0.5099, -0.1061, 0.3092, -9.1832, 8.1145, -3.0611
0.5292, -0.1078, 0.3427, -6.3511, 3.5878, -7.6031
0.5299, -0.1022, 0.3226, -1.1450, -0.5954, -5.7328
0.5323, -0.1078, 0.3087, 6.9313, -8.1221, -5.8702
0.5319, -0.1195, 0.2762, 11.3511, -11.1679, -3.2137
0.4862, -0.1224, 0.2762, 15.3588, -13.3130, -10.4504
0.4781, -0.1783, 0.3253, 10.4122, -7.1221, -10.0763
0.4987, -0.1198, 0.3353, 6.2290, 0.7710, -4.8321
0.5192, -0.1066, 0.3544, 13.6947, -2.5038, -5.0229
0.5121, -0.1066, 0.3192, 21.3130, -8.3206, -1.8473
0.4972, -0.1029, 0.2958, 24.0611, -5.0763, 2.4809
0.4774, -0.1134, 0.2643, 23.2519, -5.5191, 3.3740
0.4674, -0.1144, 0.2250, 22.5878, -5.6641, 6.0229
0.5089, -0.1017, 0.2391, 22.7634, -3.3969, 5.7557
0.4930, -0.0934, 0.2050, 23.7023, -2.2443, 2.9466
0.4506, -0.0992, 0.1857, 20.0534, 6.2901, -0.1374
0.4669, -0.0875, 0.2448, 15.4122, 14.7328, -1.7557
0.4979, -0.0770, 0.3361, 14.2595, 13.4733, -2.9466
0.5031, -0.0853, 0.4061, 16.3282, 10.9618, -2.0153
0.5187, -0.0895, 0.4357, 19.1221, 4.3511, -1.0305
0.5201, -0.0902, 0.4489, 23.1756, 2.0611, -3.5191
0.4974, -0.0902, 0.4633, 23.2290, 3.5802, -4.7023
0.4945, -0.0880, 0.4530, 20.8779, 9.3511, -4.9924
0.4828, -0.0902, 0.4823, 21.0534, 16.4046, -2.4198
0.4733, -0.1039, 0.5226, 17.5114, 24.9466, -3.7557
0.4635, -0.1163, 0.5658, 10.9237, 29.3130, -3.3664
0.4845, -0.0975, 0.5629, 6.7405, 29.8015, -0.1450
0.4984, -0.0736, 0.5756, 7.0305, 23.7710, 1.2672
0.5128, -0.0607, 0.5304, 6.9771, 18.1908, 3.4580
0.5177, -0.0526, 0.5145, 3.6870, 13.9542, 0.0229
0.5082, -0.0438, 0.5011, 0.2595, 9.3435, -4.3359
0.5018, -0.0533, 0.4835, -3.6565, 1.6870, -13.6183
0.5062, -0.0411, 0.4635, -7.7252, 0.7252, -16.9924
0.5128, -0.0465, 0.4281, -8.6947, -3.3435, -23.1450
0.5067, -0.0507, 0.3827, -13.5649, -1.5649, -23.3359
0.5018, -0.0577, 0.3710, -18.3740, 2.9924, -26.3130
0.5450, -0.0006, 0.3390, -23.3817, 5.2061, -21.4046
0.5897, 0.0446, 0.3846, -4.2748, 0.0916, -24.8092
0.5631, 0.0844, 0.3236, 15.3206, -6.7710, -24.5420
0.5629, 0.0509, 0.2758, 25.1298, -13.0000, -25.1450
0.5490, 0.0448, 0.2528, 37.2595, -16.5649, -30.0763
0.5057, 0.0304, 0.2074, 51.2977, -20.6718, -29.2519
